# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN CSILog
RP 2006       0.00   5.45101e-01
RP 2008       0.00   2.77829e-03
RP 3008       0.00   3.44786e-01
RP 3009       0.00   1.61141e-02
RP 4007       0.00   4.21151e-01
RP 4008       0.00   3.49232e-01
RP 4010       0.00   1.21282e-07
RP 4011       0.00   5.83442e-03
RP 5008       0.00   4.44527e-03
RP 5012       0.00   7.72366e-02
RP 5013       0.00   3.05612e-03
RP 5014       0.00   2.77829e-04
RP 6010       0.00   3.19504e-02
RP 6011       0.00   2.15040e-01
RP 6014       0.00   9.39151e-06
RP 6015       0.00   2.22264e-03
RP 6016       0.00   2.77829e-04
RP 6017       0.00   5.55659e-04
RP 7012       0.00   8.33488e-04
RP 7013       0.00   3.02834e-02
RP 7016     120.42   2.03469e-04
RP 7016       0.00   2.44490e-02
RP 7017       0.00   6.39008e-03
RP 7018       0.00   2.77829e-03
RP 7019       0.00   2.77829e-04
RP 8013       0.00   2.77829e-04
RP 8014       0.00   5.55659e-04
RP 8015       0.00   8.16818e-02
RP 8019       0.00   2.19485e-02
RP 8020       0.00   5.00093e-03
RP 8021       0.00   2.22264e-03
RP 8022       0.00   2.77829e-04
RP 9017       0.00   1.50028e-02
RP 9018       0.00   2.24486e-01
RP 9020       0.00   1.09743e-01
RP 9021       0.00   2.47268e-02
RP 9022       0.00   8.89054e-03
RP 9023       0.00   1.38915e-03
RP 10018       0.00   2.77829e-04
RP 10019       0.00   9.16837e-03
RP 10023       0.00   2.94499e-02
RP 10024       0.00   7.50139e-03
RP 10025       0.00   2.22264e-03
RP 10026       0.00   2.77829e-04
RP 11020       0.00   1.38915e-03
RP 11021       0.00   1.75033e-02
RP 11022       0.00   9.15884e-02
RP 11024     472.21   9.72386e-03
RP 11024       0.00   1.88091e-01
RP 11025       0.00   4.88980e-02
RP 11026      82.50   2.67682e-04
RP 11026       0.00   1.19467e-02
RP 11027       0.00   1.11132e-03
RP 11028       0.00   2.77829e-04
RP 11029       0.00   2.77829e-04
RP 12022       0.00   1.11132e-03
RP 12023       0.00   2.05594e-02
RP 12027       0.00   5.22319e-02
RP 12028       0.00   1.36136e-02
RP 12029       0.00   1.94481e-03
RP 12030       0.00   8.33488e-04
RP 13024       0.00   8.33488e-04
RP 13025       0.00   1.27802e-02
RP 13026       0.00   3.44856e-07
RP 13028       0.00   2.18930e-01
RP 13029       0.00   6.61234e-02
RP 13030       0.00   1.50028e-02
RP 13031       0.00   3.33395e-03
RP 13032       0.00   1.11132e-03
RP 13033       0.00   8.33488e-04
RP 13035       0.00   2.77829e-04
RP 14026       0.00   2.77829e-04
RP 14027       0.00   1.02797e-02
RP 14031       0.00   1.08909e-01
RP 14032       0.00   1.64508e-04
RP 14033       0.00   6.94574e-03
RP 14034       0.00   1.66698e-03
RP 14035       0.00   2.77829e-04
RP 15029       0.00   8.89054e-03
RP 15030       0.00   2.41156e-01
RP 15032       0.00   3.91061e-01
RP 15033       0.00   1.61134e-01
RP 15034       0.00   6.66791e-02
RP 15035       0.00   1.33358e-02
RP 15036       0.00   2.77829e-03
RP 15037       0.00   2.77829e-04
RP 16031       0.00   3.05612e-03
RP 16035       0.00   1.65379e-01
RP 16037       0.00   1.63919e-02
RP 16038       0.00   5.27876e-03
RP 16039       0.00   1.66698e-03
RP 16041       0.00   2.77829e-04
RP 17033       0.00   2.22264e-03
RP 17034       0.00   7.02908e-02
RP 17036       0.00   8.50688e-07
RP 17038       0.00   8.72384e-02
RP 17039       0.00   2.44490e-02
RP 17040       0.00   9.72403e-03
RP 17041       0.00   1.94481e-03
RP 17042       0.00   2.77829e-04
RP 17045       0.00   2.77829e-04
RP 18035       0.00   1.94481e-03
RP 18037       0.00   1.95450e-01
RP 18039       0.00   4.67572e-04
RP 18041       0.00   4.75088e-02
RP 18042       0.00   3.06976e-04
RP 18043       0.00   4.44527e-03
RP 18044       0.00   2.22264e-03
RP 18045       0.00   8.33488e-04
RP 19037       0.00   5.55659e-04
RP 19038       0.00   5.50102e-02
RP 19040       0.00   1.76369e-10
RP 19042       0.00   1.27830e-01
RP 19043       0.00   7.02908e-02
RP 19044       0.00   2.52825e-02
RP 19045       0.00   9.72403e-03
RP 19046       0.00   2.50046e-03
RP 19047       0.00   5.55659e-04
RP 19053       0.00   2.77581e-04
RP 20039       0.00   1.38915e-03
RP 20041       0.00   1.17808e-06
RP 20045       0.00   8.46362e-02
RP 20047       0.00   1.72254e-02
RP 20048       0.00   0.00000e+00
RP 20049       0.00   2.77829e-04
RP 20050       0.00   2.77829e-04
RP 20051       0.00   2.77829e-04
RP 20053       0.00   2.77581e-04
RP 21041       0.00   2.77829e-04
RP 21042       0.00   2.41712e-02
RP 21043     151.40   5.90290e-07
RP 21043       0.00   9.25172e-02
RP 21044     146.19   1.65013e-03
RP 21044       0.00   2.87261e-01
RP 21045      12.40   3.31534e-05
RP 21046       0.00   2.00596e-01
RP 21047       0.00   1.23912e-01
RP 21048       0.00   5.38989e-02
RP 21049       0.00   1.72254e-02
RP 21050     256.89   2.75893e-04
RP 21050       0.00   2.22264e-03
RP 21051       0.00   8.33488e-04
RP 21052       0.00   5.55659e-04
RP 21053       0.00   2.77581e-04
RP 21055       0.00   2.77829e-04
RP 22043       0.00   2.77829e-04
RP 22044       0.00   5.40974e-04
RP 22045       0.00   1.36136e-01
RP 22051       0.00   1.38915e-02
RP 22052       0.00   5.55659e-03
RP 22053       0.00   3.05587e-03
RP 22055       0.00   2.77829e-04
RP 22056       0.00   2.77829e-04
RP 23045       0.00   5.55659e-04
RP 23046       0.00   2.91721e-02
RP 23047       0.00   1.36414e-01
RP 23048       0.00   4.14521e-01
RP 23049       0.00   2.91245e-01
RP 23050       0.00   0.00000e+00
RP 23052       0.00   4.97315e-02
RP 23053       0.00   1.69473e-02
RP 23054       0.00   6.11225e-03
RP 23055       0.00   2.77829e-03
RP 23056       0.00   8.33488e-04
RP 23057       0.00   2.77829e-04
RP 23058       0.00   2.77829e-04
RP 23059       0.00   2.77829e-04
RP 23060       0.00   2.79375e-04
RP 23062       0.00   2.79656e-04
RP 24047       0.00   2.77829e-04
RP 24048       0.00   5.50102e-02
RP 24049       0.00   1.75588e-01
RP 24050       0.00   0.00000e+00
RP 24051       0.00   6.38383e-01
RP 24055       0.00   2.22264e-02
RP 24056       0.00   1.00019e-02
RP 24057       0.00   1.94481e-03
RP 24058       0.00   1.66698e-03
RP 24059       0.00   8.33488e-04
RP 24060       0.00   8.36364e-04
RP 24062       0.00   5.57486e-04
RP 25049       0.00   2.77829e-04
RP 25050       0.00   1.66698e-02
RP 25051       0.00   1.15855e-01
RP 25052     377.75   4.36192e-02
RP 25052       0.00   3.68402e-01
RP 25053       0.00   1.35984e-07
RP 25054       0.00   2.51277e-01
RP 25056       0.00   1.06409e-01
RP 25057       0.00   3.83405e-02
RP 25058       0.00   1.97259e-02
RP 25059       0.00   8.61271e-03
RP 25060     271.80   4.89108e-06
RP 25060       0.00   3.33677e-03
RP 25061       0.00   2.77829e-04
RP 25062       0.00   1.11314e-03
RP 25063       0.00   2.77829e-04
RP 25065       0.00   2.77829e-04
RP 25068       0.00   2.78867e-04
RP 26052       0.00   4.33414e-02
RP 26053       0.00   1.18633e-01
RP 26055       0.00   1.79655e-01
RP 26059       0.00   6.94994e-02
RP 26060       0.00   8.67177e-09
RP 26061       0.00   9.44620e-03
RP 26062       0.00   4.72493e-03
RP 26063       0.00   1.66698e-03
RP 26064       0.00   5.55659e-04
RP 26065       0.00   2.77829e-04
RP 26066       0.00   5.55659e-04
RP 26068       0.00   2.78867e-04
RP 26070       0.00   2.77227e-04
RP 27054       0.00   8.61271e-03
RP 27055       0.00   1.23356e-01
RP 27056       0.00   4.08553e-01
RP 27057       0.00   5.09275e-01
RP 27058       0.00   5.99193e-01
RP 27060      58.59   2.77838e-04
RP 27060       0.00   2.81739e-02
RP 27061       0.00   1.35303e-01
RP 27062       0.00   5.52899e-02
RP 27063       0.00   1.83367e-02
RP 27064       0.00   9.16837e-03
RP 27065       0.00   2.50046e-03
RP 27066       0.00   1.38915e-03
RP 27067       0.00   5.55659e-04
RP 27068       0.00   8.34526e-04
RP 27069       0.00   5.55659e-04
RP 27070       0.00   8.32886e-04
RP 27071       0.00   2.77829e-04
RP 28055       0.00   2.77829e-04
RP 28056       0.00   7.11243e-02
RP 28057       0.00   2.05594e-01
RP 28059       0.00   7.98154e-06
RP 28063       0.00   2.25100e-03
RP 28065      63.37   5.07621e-05
RP 28065       0.00   6.41786e-02
RP 28066       0.00   2.86164e-02
RP 28067    1007.20   1.66698e-05
RP 28067       0.00   8.89054e-03
RP 28068    2849.10   8.34526e-04
RP 28068       0.00   3.05716e-03
RP 28069       0.00   2.50046e-03
RP 28070       0.00   8.32886e-04
RP 28071       0.00   8.33488e-04
RP 28073       0.00   2.77829e-04
RP 28074       0.00   2.77829e-04
RP 28077       0.00   2.78946e-04
RP 28078       0.00   2.77537e-04
RP 29058       0.00   8.33488e-04
RP 29059       0.00   1.86146e-02
RP 29060       0.00   1.00019e-01
RP 29061       0.00   4.29524e-01
RP 29062       0.00   7.99592e-01
RP 29064       0.00   6.48176e-01
RP 29066       0.00   2.28098e-01
RP 29067       0.00   7.86096e-02
RP 29068       0.00   3.72302e-02
RP 29069       0.00   1.25023e-02
RP 29070     242.60   8.18433e-04
RP 29070     101.10   8.28770e-04
RP 29070       0.00   4.70822e-03
RP 29071       0.00   2.22264e-03
RP 29072       0.00   1.11132e-03
RP 29073       0.00   5.55659e-04
RP 29074       0.00   5.55659e-04
RP 29075       0.00   5.55659e-04
RP 29077       0.00   5.55554e-04
RP 29078       0.00   5.54391e-04
RP 29079       0.00   2.78470e-04
RP 29081       0.00   2.78889e-04
RP 30060       0.00   1.25023e-02
RP 30061       0.00   2.19485e-02
RP 30062       0.00   2.11428e-01
RP 30063       0.00   4.22856e-01
RP 30065       0.00   8.13482e-01
RP 30067      93.31   7.23794e-01
RP 30069       0.00   1.77533e-01
RP 30070       0.00   4.33454e-20
RP 30071     157.70   4.18450e-04
RP 30071       0.00   2.58379e-02
RP 30072       0.00   8.61271e-03
RP 30073       0.00   3.61178e-03
RP 30074       0.00   1.94481e-03
RP 30075       0.00   1.11132e-03
RP 30076       0.00   5.55659e-04
RP 30077     772.44   2.48437e-04
RP 30077       0.00   5.55026e-04
RP 30078       0.00   5.54391e-04
RP 30079       0.00   2.78470e-04
RP 30080       0.00   2.77829e-04
RP 30081       0.00   2.78889e-04
RP 31062       0.00   1.11132e-03
RP 31063       0.00   5.27876e-03
RP 31064      42.85   1.56808e-03
RP 31064       0.00   3.13947e-02
RP 31065       0.00   1.87813e-01
RP 31066       0.00   5.06760e-01
RP 31067       0.00   9.65263e-01
RP 31068       0.00   1.36827e+00
RP 31070       0.00   4.20634e-01
RP 31072     119.66   3.32257e-04
RP 31072       0.00   7.58474e-02
RP 31073       0.00   3.33395e-02
RP 31074      59.57   1.13682e-03
RP 31074       0.00   1.11124e-02
RP 31075       0.00   5.55659e-03
RP 31076       0.00   2.22264e-03
RP 31077       0.00   9.73582e-04
RP 31078       0.00   8.32221e-04
RP 31079       0.00   1.11196e-03
RP 31080       0.00   5.55659e-04
RP 31081       0.00   2.78889e-04
RP 31084       0.00   2.75249e-04
RP 31086       0.00   2.75833e-04
RP 32062       0.00   2.77829e-04
RP 32064       0.00   7.22356e-03
RP 32065       0.00   1.61141e-02
RP 32066       0.00   1.68087e-01
RP 32067      18.20   2.89826e-03
RP 32067       0.00   2.77552e-01
RP 32068       0.00   5.22618e-01
RP 32069      86.76   1.14710e-02
RP 32069       0.00   1.03436e+00
RP 32071     198.35   3.26915e-02
RP 32071       0.00   1.76227e+00
RP 32073      66.73   1.96802e+00
RP 32075     139.69   3.58548e-05
RP 32075       0.00   5.97333e-02
RP 32077     159.71   7.25904e-04
RP 32077       0.00   6.06265e-03
RP 32078       0.00   3.61051e-03
RP 32079     185.95   5.43289e-05
RP 32079       0.00   3.05646e-03
RP 32080       0.00   5.55659e-04
RP 32081       0.00   1.39021e-03
RP 32082       0.00   2.77829e-04
RP 32083       0.00   2.77829e-04
RP 32084       0.00   2.75249e-04
RP 32086       0.00   2.75833e-04
RP 33066       0.00   5.55659e-04
RP 33067       0.00   5.27876e-03
RP 33068       0.00   2.44490e-02
RP 33069       0.00   1.36692e-01
RP 33070      32.01   1.50307e-01
RP 33070       0.00   4.09799e-01
RP 33071       0.00   7.78478e-01
RP 33072       0.00   1.68277e+00
RP 33073     427.91   1.22578e+00
RP 33073       0.00   1.95636e+00
RP 33074       0.00   5.38155e-01
RP 33075     303.92   1.36367e-01
RP 33076       0.00   1.50861e-01
RP 33077     475.48   1.93564e-03
RP 33077       0.00   7.03254e-02
RP 33078       0.00   2.94487e-02
RP 33079       0.00   1.24510e-02
RP 33080       0.00   3.61178e-03
RP 33081       0.00   2.50152e-03
RP 33082       0.00   1.11132e-03
RP 33083       0.00   1.11132e-03
RP 33084       0.00   8.30908e-04
RP 33085       0.00   2.77829e-04
RP 33086       0.00   2.75833e-04
RP 33088       0.00   2.76492e-04
RP 34068       0.00   6.66791e-03
RP 34069       0.00   7.77922e-03
RP 34070       0.00   1.50306e-01
RP 34071       0.00   2.67550e-01
RP 34072       0.00   8.02353e-01
RP 34073      25.71   9.33715e-02
RP 34073       0.00   1.24998e+00
RP 34075       0.00   2.08816e+00
RP 34077     161.92   5.47430e-02
RP 34079      95.77   1.25982e-02
RP 34079       0.00   2.82404e-07
RP 34081     103.00   1.07464e-04
RP 34081       0.00   1.66708e-02
RP 34083       0.00   3.05612e-03
RP 34084       0.00   1.66440e-03
RP 34085       0.00   1.38915e-03
RP 34086       0.00   5.53663e-04
RP 34088       0.00   2.76492e-04
RP 35070       0.00   2.77829e-04
RP 35071       0.00   3.88961e-03
RP 35072     100.76   3.19275e-04
RP 35072       0.00   1.52822e-02
RP 35073       0.00   9.33717e-02
RP 35074       0.00   4.15633e-01
RP 35075       0.00   1.12048e+00
RP 35076     102.58   8.46719e-03
RP 35076       0.00   2.07372e+00
RP 35077     105.86   1.36716e-01
RP 35077       0.00   2.58771e+00
RP 35078       0.00   8.24598e-01
RP 35079     207.61   8.99686e-16
RP 35080       0.00   3.15336e-01
RP 35082       0.00   5.22319e-02
RP 35083       0.00   2.41712e-02
RP 35084       0.00   1.11106e-02
RP 35085       0.00   4.44527e-03
RP 35086       0.00   2.49847e-03
