# Event spectrum after reconstruction for the whole instrument
# File: /data/slag2/jracusin/AMEGO/Simulations/AMEGO4x4ScienceSourceFiles/SF/SolarFlare.inc3.id1.sim
# SE marks the start of the data, EN the end - everything else might change
# The first row is the low edge of the bin, the second the counts in this bin
# The last data line before the EN is the high edge of the last bin, followed by a "-"

SE
100  40037
100.925  42300
101.859  44346
102.802  45918
103.753  47426
104.713  49177
105.682  50773
106.66  51698
107.647  52832
108.643  53617
109.648  54389
110.662  54162
111.686  54151
112.72  53798
113.763  53861
114.815  52909
115.878  52742
116.95  51930
118.032  51132
119.124  50090
120.226  49582
121.339  48354
122.462  48045
123.595  47227
124.738  46180
125.893  44976
127.057  44649
128.233  43996
129.42  43044
130.617  41521
131.826  41126
133.045  40297
134.276  39804
135.519  39107
136.773  38277
138.038  37425
139.316  37143
140.605  35756
141.906  34955
143.219  34482
144.544  33623
145.881  33238
147.231  32648
148.594  31917
149.968  31355
151.356  30469
152.757  30167
154.17  28960
155.597  28946
157.036  28224
158.489  27835
159.956  27348
161.436  26752
162.93  26257
164.437  25701
165.959  25149
167.494  24740
169.044  24669
170.608  23829
172.187  23578
173.78  23217
175.388  22479
177.011  21910
178.649  21761
180.302  21103
181.97  20820
183.654  20433
185.353  20213
187.068  19826
188.799  19446
190.546  18886
192.309  18874
194.089  18544
195.884  18023
197.697  17835
199.526  17573
201.372  17247
203.236  17000
205.116  16620
207.014  16297
208.93  16091
210.863  15765
212.814  15540
214.783  15302
216.77  14988
218.776  14768
220.8  14432
222.844  14331
224.905  13957
226.986  13847
229.087  13537
231.206  13259
233.346  12803
235.505  12951
237.684  12649
239.883  12480
242.103  12341
244.343  12054
246.604  11824
248.886  11750
251.189  11445
253.513  11462
255.859  11202
258.226  10806
260.615  10762
263.027  10517
265.461  10536
267.917  10375
270.396  10163
272.898  10117
275.423  9786
277.971  9611
280.543  9592
283.139  9389
285.759  9154
288.403  9099
291.072  9053
293.765  8649
296.483  8762
299.226  8615
301.995  8335
304.789  8284
307.61  8183
310.456  8036
313.329  7758
316.228  7785
319.154  7713
322.107  7624
325.087  7556
328.095  7415
331.131  7296
334.195  7130
337.287  7097
340.408  6918
343.558  6787
346.737  6634
349.945  6625
353.183  6484
356.451  6478
359.749  6352
363.078  6341
366.438  6075
369.828  6091
373.25  5921
376.704  5990
380.189  5719
383.707  5859
387.258  5497
390.841  5483
394.457  5572
398.107  5472
401.791  5273
405.509  5322
409.261  5133
413.048  5090
416.869  5078
420.727  5112
424.62  4819
428.549  4850
432.514  4863
436.516  4711
440.555  4719
444.631  4526
448.745  4348
452.898  4455
457.088  4417
461.318  4344
465.586  4307
469.894  4092
474.242  4076
478.63  4096
483.059  4015
487.528  4013
492.04  3978
496.592  3910
501.187  3864
505.825  3771
510.505  3789
515.229  3652
519.996  3662
524.807  3690
529.663  3628
534.564  3467
539.511  3564
544.503  3523
549.541  3290
554.626  3353
559.758  3278
564.937  3308
570.164  3312
575.44  3112
580.764  3210
586.138  3098
591.562  3094
597.035  3083
602.56  3025
608.135  2858
613.762  2911
619.441  2812
625.173  2901
630.957  2871
636.796  2690
642.688  2751
648.634  2705
654.636  2670
660.693  2644
666.807  2675
672.977  2585
679.204  2606
685.488  2534
691.831  2523
698.232  2556
704.693  2395
711.214  2475
717.794  2375
724.436  2387
731.139  2344
737.904  2346
744.732  2333
751.623  2273
758.578  2303
765.597  2258
772.681  2201
779.83  2183
787.046  2135
794.328  2172
801.678  2167
809.096  2114
816.582  2096
824.138  2115
831.764  2056
839.46  2116
847.227  1970
855.067  1980
862.979  1986
870.964  2014
879.023  2027
887.156  1895
895.365  1950
903.649  2002
912.011  1982
920.45  1952
928.966  1885
937.562  1894
946.237  1886
954.993  1889
963.829  1794
972.747  1912
981.748  1838
990.832  1745
1000  1750
1009.25  1795
1018.59  1812
1028.02  1786
1037.53  1674
1047.13  1779
1056.82  1750
1066.6  1688
1076.47  1631
1086.43  1706
1096.48  1727
1106.62  1631
1116.86  1675
1127.2  1662
1137.63  1633
1148.15  1619
1158.78  1601
1169.5  1596
1180.32  1605
1191.24  1608
1202.26  1557
1213.39  1557
1224.62  1604
1235.95  1557
1247.38  1517
1258.93  1554
1270.57  1559
1282.33  1541
1294.2  1545
1306.17  1479
1318.26  1571
1330.45  1501
1342.76  1488
1355.19  1491
1367.73  1417
1380.38  1521
1393.16  1444
1406.05  1500
1419.06  1440
1432.19  1461
1445.44  1430
1458.81  1470
1472.31  1521
1485.94  1375
1499.68  1418
1513.56  1375
1527.57  1429
1541.7  1384
1555.97  1426
1570.36  1373
1584.89  1342
1599.56  1375
1614.36  1314
1629.3  1288
1644.37  1359
1659.59  1398
1674.94  1331
1690.44  1358
1706.08  1377
1721.87  1264
1737.8  1317
1753.88  1305
1770.11  1339
1786.49  1255
1803.02  1338
1819.7  1227
1836.54  1223
1853.53  1202
1870.68  1261
1887.99  1225
1905.46  1204
1923.09  1183
1940.89  1270
1958.84  1227
1976.97  1165
1995.26  1245
2013.72  1187
2032.36  1232
2051.16  1215
2070.14  1158
2089.3  1178
2108.63  1111
