# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 50

VN CSILog
RP 45100       0.00   1.00000e+00
RP 47101       0.00   1.00000e+00
RP 47104       0.00   2.00000e+00
RP 47105       0.00   1.00000e+00
RP 48104       0.00   1.00000e+00
RP 48107       0.00   2.00000e+00
RP 48109       0.00   1.00000e+00
RP 48113       0.00   1.00000e+00
RP 48115       0.00   1.00000e+00
RP 49106       0.00   1.00000e+00
RP 49108       0.00   1.00000e+00
RP 49109       0.00   7.00000e+00
RP 49110       0.00   4.00000e+00
RP 49111       0.00   3.00000e+00
RP 49112       0.00   5.00000e+00
RP 49114       0.00   4.00000e+00
RP 49115       0.00   3.00000e+00
RP 49116       0.00   2.00000e+00
RP 49119       0.00   1.00000e+00
RP 50110       0.00   4.00000e+00
RP 50111       0.00   9.00000e+00
RP 50113       0.00   2.80000e+01
RP 51112       0.00   1.00000e+00
RP 51113       0.00   7.00000e+00
RP 51114       0.00   1.10000e+01
RP 51115       0.00   2.70000e+01
RP 51116       0.00   4.50000e+01
RP 51117       0.00   3.60000e+01
RP 51118       0.00   4.00000e+01
RP 51119       0.00   4.30000e+01
RP 51120       0.00   2.90000e+01
RP 51122       0.00   1.20000e+01
RP 51124       0.00   7.00000e+00
RP 51125       0.00   2.00000e+00
RP 52114       0.00   2.00000e+00
RP 52115       0.00   2.00000e+00
RP 52116       0.00   1.80000e+01
RP 52117       0.00   2.70000e+01
RP 52118       0.00   5.60000e+01
RP 52119       0.00   8.30000e+01
RP 52121       0.00   1.00000e+02
RP 52123       0.00   8.60000e+01
RP 52127       0.00   4.10000e+01
RP 52129       0.00   1.00000e+00
RP 53118       0.00   3.00000e+00
RP 53119       0.00   1.50000e+01
RP 53120       0.00   5.80000e+01
RP 53121       0.00   1.27000e+02
RP 53122       0.00   1.71000e+02
RP 53123       0.00   2.42000e+02
RP 53124       0.00   3.72000e+02
RP 53125       0.00   5.77000e+02
RP 53126       0.00   1.13500e+03
RP 53128       0.00   8.77200e+03
RP 53129       0.00   1.00000e+01
RP 53130       0.00   4.00000e+00
RP 53131       0.00   2.00000e+00
RP 54118       0.00   2.00000e+00
RP 54119       0.00   5.00000e+00
RP 54120       0.00   2.50000e+01
RP 54121       0.00   5.10000e+01
RP 54122       0.00   1.09000e+02
RP 54123       0.00   2.03000e+02
RP 54125       0.00   3.39000e+02
RP 54127       0.00   1.97000e+02
RP 54133       0.00   3.30000e+01
RP 55123       0.00   8.00000e+00
RP 55124       0.00   1.30000e+01
RP 55125       0.00   3.60000e+01
RP 55126       0.00   6.40000e+01
RP 55127       0.00   1.10000e+02
RP 55128       0.00   1.60000e+02
RP 55129       0.00   1.94000e+02
RP 55130       0.00   3.88000e+02
RP 55131       0.00   5.74000e+02
RP 55132       0.00   9.55000e+02
RP 55134       0.00   1.29360e+04
RP 56124       0.00   2.00000e+00
RP 56125       0.00   1.00000e+01
